pub_date,description,sentiment
2024-11-18 12:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반,0
2024-11-18 12:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 12:00:00,이어서 매수 순위는 <SK하이닉스>000660 TIGER 미국SP500360750 한화오션042660 펩트론087010 루닛328130 KODEX 200선물인버스2X252670 리가켐바이오141080 순으로 많았다 매도는 삼성전자005930 HLB028300 루닛,0
2024-11-18 12:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를 만기일에,0
2024-11-18 11:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를,0
2024-11-18 11:00:00,전 세계적으로 전자폐기물 발생량이 급증하는 가운데 삼성전자와 <SK하이닉스> 등 국내 주요 정보통신기술ICT 기업들이 지속 가능한 미래를 위해 전자폐기물 재활용을 위해 앞장서고 있다 18일 메트로 경제 취재에,0
2024-11-18 13:00:00,주력인 반도체 사업에서 핵심 경쟁력인 HBM고대역폭메모리 경쟁에서 한수 아래로 여겼던 <SK하이닉스>에게 주도권을 내주는 등 실적과 미래 경쟁력에서 별다른 성과를 보여주지 못한 것이 뼈아팠다 특히 자사주 매입,2
2024-11-18 13:00:00,중국 기업의 메모리 반도체 공장 출하가격은 삼성전자와 <SK하이닉스> 그리고 마이크론이 내놓은 가격에 절반 수준인 것으로 전해졌다 중국발 구형 반도체 때문에 가격 경쟁이 심화할 공산이 커젠 셈이다 디지타임스는,0
2024-11-18 13:00:00,엔비디아 엔비디아 실적은 삼성전자를 비롯한 <SK하이닉스> 등 반도체업종뿐 아니라 전력기기 등 국내 성장업종 주가에 큰 영향을 미칠 것으로 예상된다 엔비디아 이번 실적발표에서는 70대 중후반을 넘어왔던,0
2024-11-18 13:00:00,마이크로닉스 클래식II 1050W 80 플러스 골드 풀 모듈러 ATX 31 화이트 파워서플라이와 <SK하이닉스> P41 2TB SSD가 탑재됐다 우선 성능 측정을 위해 3D마크 벤치마크 테스트를 단행했다 파이어 스트라이크에서 AMD,0
2024-11-18 13:00:00,새롭게 상장되는 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW 거래를 위해서는 투자성향,0
2024-11-18 13:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 한국투자증권은 주식워런트증권ELW,0
2024-11-18 13:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를 만기일에 미리,0
2024-11-18 13:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 오는 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요,0
2024-11-18 13:00:00,특히 <SK하이닉스>가 20조원 규모의 대규모 투자 계획을 밝힌 바 있어 청주테크노폴리스는 반도체 클러스터 배후도시로서의 입지를 더욱 확고히 할 전망이다 올 4월 <SK하이닉스>는 이사회에서 약 6만 규모의 M15X,0
2024-11-18 13:00:00,SK 3분기 분기 보고서에 따르면 최태원 회장은 <SK하이닉스>의 미국 낸드플래시 메모리 자회사인 솔리다임SK Hynix NAND Product Solutions Corp 이사회 의장을 맡게 됐다 최 회장이 등기이사로 이름을 올린 회사는 SK가,0
2024-11-18 13:00:00,일각에서는 엔비디아의 이번 실적 발표가 반도체 업종에 대한 기대감을 자극할 경우 지난 주 4만원선으로 하락한 삼성전자를 비롯해 필라델피아 반도체지수와 상당히 연동되는 <SK하이닉스> 등 국내 반도체주가,0
2024-11-18 13:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 13:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를 만기일에,0
2024-11-18 13:00:00,현재 남주동 8구역을 포함한 약 4000세대 규모의 가로주택 정비사업이 진행 중이며 청주 국가첨단산업 이차전지 특화단지 지정 <SK하이닉스> 공장 증설 방사광가속기 구축 등 국책 사업이 추진되고 있다 또한 남문로,0
2024-11-18 13:00:00,이번 페스타에는 부산 청끌기업동화엔텍 외 3개 기업을 포함 삼성전기 풀무원푸드앤컬쳐 등 총 15개 기업의 채용설명회와 <SK하이닉스> 기술보증기금 외 8개 기업공공기관의 현직자 직무멘토링이 진행됐다 13일에는,0
2024-11-18 13:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를 만기일에,0
2024-11-18 13:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를 만기일에 미리,0
2024-11-18 13:00:00,사진<SK하이닉스> 월요신문주윤성 기자<SK하이닉스>가 올 3분기 역대급 실적을 달성했다 시장에선 이 같은 고실적에 대해 글로벌 AI인공지능칩 공급을 담당하고 있는 엔비디아와 파운드리를 전담하는 대만 TSMC,1
2024-11-18 13:00:00,삼성전자를 비롯해 <SK하이닉스> 등이 대표적인 기업으로 이들은 코스피 시장에서 시총 최상위권에 자리 잡고 있다 국내 증시에 적지 않은 영향력을 끼치는 기업들인 만큼 전문가들은 이들이 침체기를 겪을 경우 국내,0
2024-11-18 13:00:00,삼성전자 급반등 vs <SK하이닉스> 악화일로 방향은Q 이번주 엔비디아 실적 발표 연말 랠리 있나 없나  이 방송은 매일 오전 9시 50분  10시 49분에 LIVE로 시청하실 수 있습니다 방송 종료 후에는 유튜브,0
2024-11-18 13:00:00,산업통상자원부 국가기술표준원국표원은 11월 18일 서울 엘타워에서 삼성전자 <SK하이닉스>를 포함한 국내외 반도체 표준 전문가 80여 명이 참여한 반도체 표준화 포럼을 국제반도체표준협의회JEDEC,0
2024-11-18 13:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를 만기일에,0
2024-11-18 13:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 한국금융지주 자회사 한국투자증권은,0
2024-11-18 13:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 13:00:00,파운드리와 시스템LSI사업부는 연간 적자를 기록하고 주요 사업인 메모리사업부에서는 기술력에서 <SK하이닉스>에 밀리고 있어 고강도 신상필벌 인사 정책이 단행될 것으로 전망된다 때문에 업계에서는 각 사업부장,2
2024-11-18 13:00:00,18일 재계에 따르면 최태원 SK그룹 회장은 <SK하이닉스>의 미국 낸드플래시 메모리 자회사인 솔리다임의 이사회 의장을 맡는다 최근 AI 반도체 시장 확대로 낸드 수요 증가가 예상되는 만큼 SK그룹의 경쟁력 향상을 위해,0
2024-11-18 13:00:00,이 시장은 내년에 <SK하이닉스> 삼성전자 등 반도체 기업 투자 유치를 위한 인프라 구축 및 연결 도로를 확충해 반반도체 클러스터 중심 도시를 조성하겠다는 의지는 변함이 없다 2040 용인 도시기본계획에 따른 토지 이용,0
2024-11-18 14:00:00,이번 페스타에는 부산 청끌기업동화엔텍 외 3개 기업을 포함 삼성전기 풀무원푸드앤컬쳐 등 총 15개 기업의 채용설명회와 <SK하이닉스> 기술보증기금 외 8개 기업공공기관의 현직자 직무멘토링이 진행되었다 11월,0
2024-11-18 14:00:00,반도체 시장에서 TSMC의 대만과 삼성전자 및 <SK하이닉스>의 한국 부품과 소재의 일본을 하나로 묶어 중국을 압박하는데 주력했으며 우군들에게 자국에 공장을 건설할 경우 막대한 보조금을 제공하는 방식을 주로 썼다,0
2024-11-18 14:00:00,솔리다임은 2021년 <SK하이닉스>가 인수한 인텔의 낸드플래시 사업부다 최태원이 직접 챙기는 AI 18일 업계에 따르면 최태원 회장은 지난 3분기부터 솔리다임의 이사회 의장직을 맡았다 최 회장은 기존에 SK,0
2024-11-18 14:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를,0
2024-11-18 14:00:00,상장 종목은 코스피200과 코스닥150 지수를 기초자산으로 하는 지수형 ELW 26종목 삼성전자와 <SK하이닉스> 포스코홀딩스 네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식 주가지수를,0
2024-11-18 14:00:00,SK그룹 주요 계열사 <SK하이닉스>는 올해 3분기 매출 17조 5731억원 영업이익 7조 300억원 순이익 5조 7534억원을 기록했다 이는 증권가 컨센서스를 8영업이익 6조 7628억원를 웃돈 수치다 SK그룹은 반도체 경쟁력,1
2024-11-18 14:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를 만기일에,0
2024-11-18 14:00:00,삼성 반도체는 HBM 부문에서 큰 부침을 겪고 있다 AI 반도체 공룡인 엔비디아를 고객사로 확보하는 데 사활을 걸고 있지만 이미 경쟁사인 <SK하이닉스>에 주도권을 내주면서 고전하고 있다,2
2024-11-18 14:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26개 종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189개 종목이다 ELW는 개별 주식이나 주가지수를,0
2024-11-18 14:00:00,SC24 삼성전자와 <SK하이닉스>가 슈퍼컴퓨팅 2024SuperComputing 2024에 참가 최첨단 기술이 집약된 반도체 기술들을 선보인다 SC 2024 콘퍼런스가 17일부터 22일현지시간 미국 애틀란타에서 열려 전세계 기술,0
2024-11-18 14:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 14:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 한국투자증권이 주식워런트증권,0
2024-11-18 14:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스> 첫 번째 팹Fab 건축공사를 시작하고 2026년 삼성전자 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사를 시작하는 만큼 주요 반도체클러스터로,0
2024-11-18 14:00:00,이정숙 원건설 전무는 청주테크노폴리스는 유수의 대기업과 협력사들이 입주해 있어 우수한 직주근접 여건을 갖춘 것은 물론 <SK하이닉스> 등이 추가적인 투자를 예고해 발전 가능성이 큰 지역이라고 설명했다,1
2024-11-18 14:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 14:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 14:00:00,반면 <SK하이닉스>는 354 하락 중이다 업종별로는 보험837 전기가스업399 전기전자263 순으로 오르고 있다 코스닥 지수는 이날 현재 전 거래일 대비 336049 오른 68880에 거래 중이다,1
2024-11-18 14:00:00,시총 상위 종목들이 대부분 빨간불을 켜 낸 가운데 <SK하이닉스>는 장중 3 넘게 빠지면서 17만원 선을 간신히 버티고 있습니다 우리 시장이 상승세를 유지하기 위해선 외국인 수급이 중요한데요 외인들은 지난 마지막,2
2024-11-18 14:00:00,이번 세미나에서는 강미진 전 환경부 화학안전 수석 전문관과 권혁화 <SK하이닉스> SHE정책연구팀장을 초청해 화학안전 법령 개요 및 규제 변화 기후변화가 반도체 산업에 미치는 영향과 대응 사례를 주제로 특강을,0
2024-11-18 15:00:00,<SK하이닉스>는 전 거래일보다 365 내린 17만1천700원으로 장을 마쳤다 한미반도체는 8만600원으로 135 하락했으며 테크윙은 3만4천200원으로 1197 떨어졌다 리노공업 역시 257 하락한 15만1천400원으로 장을 마감했다,2
2024-11-18 15:00:00,반면 <SK하이닉스>000660356 삼성바이오로직스224 고려아연261 등은 내렸다 유가증권시장에서 개인과 기관이 각각 55억 원 30억 원씩 순매수한 가운데 외국인은 728억 원 순매도 했다,2
2024-11-18 15:00:00,시가총액 상위 종목 중 LG에너지솔루션337 현대차534 기아557 등이 상승한 반면 <SK하이닉스>365와 삼성바이오로직스224는 하락했다 코스닥은 413포인트06 올라 68955로 마감했다 원달러 환율은 3,1
2024-11-18 15:00:00,이밖에 종목 중에서는 LG에너지솔루션337 현대차534 삼성전자우632 기아557 셀트리온435 KB금융212 네이버042 등은 상승했지만 <SK하이닉스>365와 삼성바이오로직스224,1
2024-11-18 15:00:00,이에 따라 삼성전자<SK하이닉스> 등이 600조원 이상을 투입해 조성 예정인 용인 반도체 특화단지를 비롯한 첨단산업 인프라 구축 차질 우려도 뒤따르는 상황이다 한전은 이 같은 자체 노력과 함께 대외적으로 현재,0
2024-11-18 15:00:00,반면 <SK하이닉스>와 삼성바이오로직스는 각각 365와 224 하락하며 약세를 나타냈다 코스닥 시장에서도 상승세가 이어졌다 코스닥 지수는 전일 대비 413p060 오른 68955를 기록했다 장 초반 약세로,1
2024-11-18 15:00:00,다만 <SK하이닉스>000660는 전 거래일 대비 6500원365 내린 17만 1700원에 마감했다 삼성바이오로직스207940와 신한지주055550도 각각 224 037 하락했다  이날 코스피에서 거래량은 4억 3121만주 거래대금은,2
2024-11-18 15:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 15:00:00,반면 <SK하이닉스>365 삼성바이오로직스224 신한지주037 등은 하락 마감했다 업종별로는 전기가스업402 전기전자291 운수장비287 유통업274 화학245 금융업236 음식료품222,2
2024-11-18 15:00:00,<SK하이닉스>와 삼성바이오로직스는 각각 365 224 하락한 반면 LG에너지솔루션과 현대차는 각각 337 534 올랐다 대부분의 업종이 상승한 가운데 보험업종이 841로 가장 많이 올랐다 삼성생명과 삼성화재를,1
2024-11-18 15:00:00,반대로 <SK하이닉스>365 삼성바이오로직스224 신한지주037 등이 하락했다 하락출발했던 코스닥도 상승전환한채 마감했다 코스닥 지수는 전 거래일 대비 413포인트060 상승한 68955로 거래를,1
2024-11-18 15:00:00,시가총액 상위종목에서는 삼성전자598 LG에너지솔루션337 현대차534 삼성전자우632 기아557 등이 상승했고 <SK하이닉스>365 삼성바이오로직스224 등이 하락했다 같은 날 코스닥,1
2024-11-18 15:00:00,반면 최근 강세였던 <SK하이닉스>365 삼성바이오로직스224 고려아연261 한화에어로스페이스356 등은 약세를 보였다 이날 코스닥 지수도 전 거래일보다 060 오른 68955에 마감했다 개인이,1
2024-11-18 15:00:00,전년 대비 흑자로 전환한 기업 중에서 순이익이 가장 큰 기업은 <SK하이닉스>000660였다 <SK하이닉스>는 전년 동기 누적 순손실 7조 7580억원에서 올해 11조 7904억원의 순이익을 기록했다 <SK하이닉스>에 이어,1
2024-11-18 15:00:00,반면 <SK하이닉스>는 365 내린 17만1700원에 거래를 마쳤다 현대차는 534 LG에너지솔루션은 337 오르는 등 대부분 기업이 상승세를 보였다 업종별로는 보험841 전기가스업402 전기전자291 순으로,2
2024-11-18 15:00:00,바이든 정부 올해 말 가능한 많은 기업 보조금 지급 목표 TSMC 보조금 지급 확정최대 66억 달러 직접 자금 삼성전자<SK하이닉스> 보조금 지급 확정 여부 관심 커져 아시아타임즈신영욱 기자 미국 조 바이든,0
2024-11-18 15:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 15:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 15:00:00,안 의원은 삼성전자와 <SK하이닉스>의 대미 투자금액은 각각 450억 달러 387억 달러에 달하며 보조금도 각각 64억 달러 45억 달러 규모에 이른다며 보편징벌 관세 부과와 투자보조금세액공제 폐지가 현실화될,0
2024-11-18 15:00:00,이에 반해 <SK하이닉스>365 신한지주037 등은 하락으로 거래를 마쳤다 코스닥지수는 전거래일대비 413포인트060 오른 68955로 장을 마감했다 이날 오후 3시41분 현재 서울 외환시장에서 원달러환율은,1
2024-11-18 15:00:00,현재 삼성전자나 <SK하이닉스>가 미국에 짓고 있는 공장은 미국 정부로부터 최대 수조원의 직접보조금을 받지만 수십조원을 쏟아붓는 용인 클러스터에 대한 직접보조금은 턱없이 부족하다 그나마 기존 설비투자,0
2024-11-18 15:00:00,사진<SK하이닉스> 제공 매일일보  김성지 기자    중국 62조원 미국 55조원 일본 42조원 등 주요 국가들은 자국 반도체 산업에 천문학적인 보조금을 책정하며 자국 기업을 지원하고 있으며 해마다 그 규모는 커지고,0
2024-11-18 15:00:00,지난달 23일 서울 강남구 코엑스에서 열린 제 26회 반도체 대전 SEDEX 2024 <SK하이닉스> 부스에 AI 가속기 카드인 AiMX가 전시돼 있다 사진연합뉴스 제공 매일일보  박지성 기자    세계 주요 국가들이 자국 산업 보호와,0
2024-11-18 15:00:00,삼성전자와 <SK하이닉스>가 이달 17일부터 22일까지현지시각 미국 애틀랜타에서 열리는 슈퍼컴퓨팅 2024SC 2024 콘퍼런스에 참가해 차세대 인공지능AI 메모리 기술을 선보인다 젠슨 황 엔비디아,0
2024-11-18 15:00:00,<SK하이닉스>가 18일 오후 하락세를 이어가고 있다 외국인과 기관의 팔자세에 투자심리가 위축된 것으로 풀이된다 이날 오후 3시 19분 <SK하이닉스>는 전일 대비 3656500원 하락한 17만1700원에 거래중이다,2
2024-11-18 15:00:00,엔비디아의 신형 블랙웰 B200 AI GPU에는 TSMC가 생산라는 D램과 SK 하이닉스가 공급하는 초고속 HBM3E 메모리가 탑재되고 있다 SK 하이닉스측은 블랙웰의 인공지능AI 반도체 과열 문제가 HBM3E에서 비롯된 것인지 또,0
2024-11-18 15:00:00,<SK하이닉스> 아시아나항공 한국가스공사 등은 전년 대비 흑자전환에 성공하면서 코스피 실적 개선을 이끌었다 18일 한국거래소에 따르면 유가증권시장 12월 결산법인의 누적 영업이익은 155조6463억원을 기록해,0
2024-11-18 15:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹Fab 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 15:00:00,美 테트라멤과 맞손2019년 투자한 바 있어 인메모리컴퓨팅 기반 아키텍처 개발AI 성능 <SK하이닉스>가 인메모리컴퓨팅IMC 분야 유망 기업 테트라멤TetraMem Holdings과 인공지능AI 반도체 개발에 손을 잡는다,1
2024-11-18 15:00:00,상장 종목은 코스피200코스닥150을 기초자산으로 하는 지수형 ELW 26종목과 삼성전자<SK하이닉스>포스코홀딩스네이버 등을 기초자산으로 하는 종목형 ELW 189종목이다 ELW는 개별 주식이나 주가지수를 만기일에,0
2024-11-18 15:00:00,세계 최대 파운드리반도체 위탁생산 기업인 대만 TSMC가 미국 반도체와 과학법칩스법에 따른 66억 달러약 9조2000억 원 보조금을 확정받으면서 삼성전자005930와 <SK하이닉스>000660의 보조금 지급 시기에 관심이,0
2024-11-18 15:00:00,내년 3월 원삼면 용인 반도체클러스터에서 <SK하이닉스>의 첫 번째 팹 건축공사가 시작되고 2026년 삼성전자의 이동남사읍 첨단 시스템반도체 국가산업단지 기반 조성 공사가 시작되는 만큼 주요 반도체클러스터로,0
2024-11-18 15:00:00,또한 삼성전자 <SK하이닉스> 포스코홀딩스 네이버 등 국내 주요 기업을 기초자산으로 하는 189종목의 종목형 ELW도 함께 상장될 예정이다 ELW는 투자자들에게 다양한 투자 전략을 제공하는 금융 상품이다 이 상품은,0
2024-11-18 15:00:00,아이쓰리시스템 <SK하이닉스> 한국단자 현대모비스는 등이 있다 에스오에스랩은 레이저를 이용해 주변 환경의 거리와 형태를 측정하는 라이다LiDAR 센서 개발 제조 및 솔루션을 제공하고 있다 라이다는 광원을,0
2024-11-18 15:00:00,이정숙 원건설 전무는 청주테크노폴리스는 유수의 대기업과 협력사들이 입주해 있어 우수한 직주근접 여건을 갖춘 것은 물론 <SK하이닉스> 등이 추가적인 투자를 예고해 발전 가능성이 큰 지역이라며,1
2024-11-18 15:00:00,삼성전자 <SK하이닉스>에 또 절대적인 영향을 미치겠죠 곽상준 절대적인 영향을 좀 미쳤으면 좋겠어요 이대호 좋은 방향으로 곽상준 절대적인 영향을 안 미치고 있으니까 주가가 이렇게 빠졌죠 지난주에,2
2024-11-18 13:00:00,엔비디아 실적은 삼성전자를 비롯한 <SK하이닉스> 등 반도체업종뿐 아니라 전력기기 등 국내 성장업종 주가에 큰 영향을 미칠 것으로 예상된다 엔비디아 이번 실적발표에서는 70대 중후반을 넘어왔던 매출총이익비율,0
2024-11-18 16:00:00,공격적 인수 <SK하이닉스>든든한 성장동력으로 자리매김 최태원 회장의 가장 큰 성과 중 하나는 역시 2011년 단행했던 하이닉스현 <SK하이닉스> 인수라고 할 수 있을 것이다 이전까지 내수 시장 중심 기업이라는,0
2024-11-18 16:00:00,코스피 시가총액 상위 10개 종목에서 <SK하이닉스>365와 삼성바이오로직스224를 제외하고 주가가 상승했다 삼성전자598 LG에너지솔루션337 현대차534 삼성전자우632 기아557 셀트리온435,1
2024-11-18 16:00:00,앞서 거래소가 밸류업 지수에 포함시킨 종목 중 코스피 시가총액 2위 <SK하이닉스>는 2년 합산 흑자 기준을 충족하지 못한 적자 기업이었고 두산밥캣은 최근 두산로보틱스와 합병할 계획을 발표했다가 금융감독원과,2
2024-11-18 16:00:00,삼성전자와 <SK하이닉스>가 슈퍼컴퓨팅 2024SC 2024 콘퍼런스에 참석해 인공지능AI 메모리 기술을 선보인다 SC 2024는 미국 컴퓨터 학회ACM와 IEEE 컴퓨터 학회IEEE Computer Society가 매년 개최하는 행사다 글로벌,0
2024-11-18 16:00:00,반면 <SK하이닉스>와 삼성바이오로직스는 각각 365 224 하락 마감했다 이날 코스닥지수는 전 거래일보다 413포인트060 오른 68955에 장을 마쳤다 코스닥 시장에서 개인은 1천582억원 순매수했다 반면,1
2024-11-18 16:00:00,특히 <SK하이닉스>는 전 거래일보다 365 내린 17만1700원으로 장을 마감했다 한미반도체 역시 8만600원으로 135 하락했고 테크윙은 1197 급락했다 리노공업도 257 하락한 15만1400원으로 장을 마쳤다,2
2024-11-18 16:00:00,경쟁사 <SK하이닉스>와 마이크론이 1b5세대 D램으로 HBM을 만들고 있는 것을 고려하면 삼성의 HBM용 D램 기술은 한 세대 뒤처져 있다 삼성은 HBM에 들어가는 D램을 최선단 제품으로 교체하는 작업을 진행 중이다,2
2024-11-18 16:00:00,시가총액 상위 종목들도 <SK하이닉스>365 삼성바이오로직스224 등 2종목을 제외하고 나머지 8종목은 상승 마감했다 삼성전자 외에도 LG에너지솔루션337 현대차534 삼성전자우623 기아557,1
2024-11-18 16:00:00,반면 <SK하이닉스>는 3가 넘게 빠지면서 17만 원선을 간신히 방어했습니다 시가총액 상위 대부분 종목이 빨간불을 켜낸 가운데 현대차 기아 등 자동차주와 LG에너지솔루션 등 2차전지주도 강세를 나타냈습니다,1
2024-11-18 16:00:00,이에 반해 <SK하이닉스>365 신한지주037 등은 하락으로 거래를 마쳤다 이날 롯데그룹이 유동성 위기에 처했다는 풍문이 돌자 롯데지주 등 계열사들의 주식이 급락했다 롯데지주는 전 거래일15일보다 659,2
2024-11-18 16:00:00,코스피 시가총액 상위 10개 종목 기준으로 <SK하이닉스>365 삼성바이오로직스224가 하락했으며 이 외 모든 종목은 상승했다 특히 시총 1위 삼성전자우가 전 거래일 대비 2900원632 급등한,2
2024-11-18 16:00:00,<SK하이닉스>는 전 거래일보다 365 내린 17만1700원에 한미반도체는 135 하락한 8만600원에 이날 장을 마쳤다 증권가는 이번 삼성전자의 자사주 매입소각 계획을 회사 주가 부양에 긍정적인 신호로 평가하면서도,2
2024-11-18 16:00:00,<SK하이닉스>000660 365 삼성바이오로직스207940 224 등은 하락했다 코스닥은 전날 대비 413p060 상승한 68955로 장을 마감했다 개인은 1582억 원 순매수했다 외국인은 657억 원 기관은 808억 원,1
2024-11-18 16:00:00,<SK하이닉스>365 두산1200은 엔비디아의 신제품 블랙웰의 발열 이슈 영향으로 하락 폭이 컸다 두산은 블랙웰에 들어가는 동박적층판CCL을 독접 공급하고 있습니다 이외에도 롯데지주659 롯데쇼핑6,2
2024-11-18 16:00:00,이외에도 셀트리온435 LG에너지솔루션534 등이 오른 반면 <SK하이닉스>365와 삼성바이오로직스224는 하락했다 상승종목은 617개 하락종목은 284개 보합종목은 37개로 집계됐다 코스닥 지수는 전,2
2024-11-18 16:00:00,삼성전자가 <SK하이닉스>와 손을 맞잡고 반도체 제조공장 무인화 체제 구축을 가속화한다 양사는 지난 5월 출범한 오토노머스 팹Autonomous Fab 워킹그룹WG을 중심으로 산업용 로봇 안전 데이터 통신 등 분야에서,0
